"","x"
"1",-36.0278222012206
"2",-23.2949542337774
"3",-42.638811120099
"4",-15.9113543118448
"5",-69.4093015731207
"6",-41.8077149844268
"7",-41.7521680207285
"8",-28.7633963878349
"9",-86.4315432491809
"10",-58.6001702522728
"11",-71.4373484943704
"12",-0.814975395935967
"13",-2.70233078736049
"14",-1.61558984721258
"15",-23.9355419217967
"16",-32.0325356251777
"17",-9.05604649949142
"18",15.7419758832512
"19",-6.73671525535378
"20",-42.9901365799949
"21",6.03464492674846
"22",-15.6907341319124
"23",85.1838275546841
"24",38.2568185254351
"25",-7.24826775943186
"26",-0.0641045864680194
"27",39.1294530001361
"28",-61.0040695421352
"29",-21.343223083929
"30",-2.30020909800702
"31",0.0423597124458084
"32",0.186372243215025
"33",-21.6746284801258
"34",-7.62840533945324
"35",-23.3818946505973
"36",3.43738901125005
"37",-54.5874016739806
"38",-23.512820757975
"39",-35.3596533158362
"40",-30.4490315637524
"41",-29.4612594061777
"42",-28.7053819468191
"43",-7.26640959751556
"44",-82.8445741516115
"45",-35.9940280405639
"46",-39.0789386804303
"47",-5.54265173720159
"48",10.7279024548638
"49",-6.13280636512832
"50",0.751674129913646
"51",-91.7817001575789
"52",-29.1027996340145
"53",97.0889405351031
"54",0.71924222116575
"55",43.0827853450826
"56",-10.8229608554109
"57",-61.0374299037741
"58",188.82822002792
"59",11.9415578651701
"60",3.61753267916021
"61",40.1252090682781
"62",101.730158185715
"63",138.302775678491
"64",104.55096651436
"65",174.188809985941
"66",126.450706973136
"67",39.462179407564
"68",105.302410049154
"69",162.544641679457
"70",162.094193794337
"71",56.2966341970111
"72",-29.8140902815057
"73",-35.5848028855833
"74",-17.2137852507473
"75",-49.2383132581048
"76",111.549005769166
"77",-2.28522838222209
"78",-82.2201691437828
"79",-66.3153597781487
"80",-58.5245845677604
"81",-12.6215201939151
"82",-43.5341841235875
"83",-971.850263485923
"84",-481.119508843444
"85",-120.071381010761
"86",-135.376194685775
"87",-106.420368223377
"88",-147.081853498606
"89",-53.7100304681798
"90",180.680005241708
"91",76.4539595626569
"92",19.7052893776487
"93",-48.8400020248134
"94",84.2789518159325
"95",-24.9660250161855
"96",-64.7739696239109
"97",55.2229544426229
"98",5.52941366199675
"99",-58.5110265795274
"100",3.80054201333579
"101",-40.0765429096659
"102",38.2250604399218
"103",13.4150543132846
"104",242.516703371777
"105",79.2491460306085
"106",8.8244105696473
"107",73.7880996087771
"108",68.9611135175734
"109",48.2572637623444
"110",85.54676426814
"111",112.074438397151
"112",89.0216133803565
"113",240.052149765897
"114",176.914532490155
"115",86.057792001188
"116",57.2857990949482
"117",111.491651879709
"118",66.7921228807559
"119",111.671383923894
"120",-53.8097936339681
"121",-55.9322447652238
"122",-37.9578214099062
"123",4.52467279224695
"124",-15.2317801087493
"125",5.57659089116251
"126",19.271810572386
"127",50.419433863379
"128",-4.1517884941382
"129",37.3343750221202
"130",61.3836900652602
"131",3.79486636523129
"132",-44.75017597891
"133",33.6064506283076
"134",-3.27396990429392
"135",44.0299714852373
"136",-20.2466972335665
"137",-35.2031718892227
"138",10.4162487640414
"139",43.8085247998917
"140",21.8955658903657
"141",31.1132749743437
"142",51.2350969913428
"143",145.157750753483
"144",42.4751454667189
"145",33.579528778043
"146",38.1887448792655
"147",-20.2304621714661
"148",-19.1635277311572
"149",-19.3619465949178
"150",-42.8719604756939
"151",0.383341001695186
"152",30.5572152165019
"153",-19.1566454202327
"154",-23.6629098677499
"155",-29.8403064426481
"156",-67.0287936956692
"157",-59.7677600569414
"158",-84.3798567895471
"159",-54.6417909581592
"160",-62.4003925021799
"161",-86.5518342712233
"162",-22.4220097258493
"163",-24.2484524642371
"164",-5.63073318694947
"165",1.28220361085069
"166",-53.7882024034864
"167",-28.6425787395228
"168",8.2734851929735
"169",11.3667284891603
"170",-9.38642964141832
"171",-29.8008430862226
"172",-1.22681784791916
"173",32.9099927418132
"174",2.04661303560555
"175",-5.70255231162086
"176",14.645073903472
"177",-15.9040067075414
"178",-12.403709919074
"179",30.1549984582352
"180",9.34189888436701
"181",62.916842193466
"182",-9.35958836954572
"183",-8.20333620120185
"184",-83.9266452178517
"185",-22.7709046427855
"186",75.0040410211823
"187",117.61578586675
"188",44.0481174230839
"189",72.0470465055292
"190",24.75074653297
"191",293.531732243934
"192",127.028426452644
"193",43.7201496816221
"194",-24.2846565183116
"195",20.4997921392492
"196",35.7279394272481
"197",-6.49721178084961
"198",-84.2187828137717
"199",-21.1082158063912
"200",-37.1560388465346
"201",-50.8989147537816
"202",-37.6044906003797
"203",35.2807012849347
"204",18.0823537662719
"205",-57.6860793152193
"206",-49.3671121127574
"207",-71.0575263807416
"208",-74.2600044943838
"209",-75.8648569706318
"210",-38.9528652098761
"211",-23.2581256971088
"212",-67.3547651089726
"213",11.2024029178022
"214",-3.14571468898988
"215",27.2908148095566
"216",21.2424895144082
"217",28.0586347221321
"218",20.5829846557386
"219",102.428963901679
"220",2.70033268798221
"221",-9.45674008567428
"222",80.4954203580581
"223",38.7112831653289
"224",-11.4175589773805
"225",20.0710222846456
"226",14.2880412956952
"227",66.7895756822425
"228",125.453127333931
"229",65.6754098518811
"230",74.797565962927
"231",7.99937679322957
"232",35.7945101382857
"233",102.508302402143
"234",54.4540022802475
"235",68.339615930528
"236",23.9047530562756
"237",117.095205522308
"238",99.7393709805553
"239",4.73969343135605
"240",7.02387087662156
"241",21.4161539123289
"242",17.864748953587
"243",33.4241616880791
"244",-31.4461734166934
"245",-9.03079890823867
"246",4.15557411585708
"247",-46.8872932350553
"248",13.3552289971233
"249",-83.1647185964101
"250",-77.911527169954
"251",-71.47616855643
"252",-41.9189336635466
"253",-11.5089801483396
"254",-37.2231361411911
"255",-32.4924925324172
"256",0.804507250670554
"257",11.2569190030333
"258",-26.2817176771265
"259",-31.8205576037982
"260",13.2602323656159
"261",52.0420639204599
"262",-19.8690446324001
"263",5.73307034907357
"264",18.6900156204095
"265",0.386528583799716
"266",32.6957736892919
"267",-23.465848105337
"268",-45.4761325085567
"269",18.5018680036504
"270",34.6210214124332
"271",-23.9370337978112
"272",-16.9570185574765
"273",-36.6638474232279
"274",27.7603858418794
"275",-33.453047220609
"276",-62.8533598854526
"277",-55.2670431435039
"278",-37.8442519336013
"279",-33.9601635477779
"280",-17.396808637797
"281",-48.6737079588129
"282",-46.0715690516902
"283",-5.20085983716956
"284",-31.634145665881
"285",-43.0389050096157
"286",-39.9675138356015
"287",-45.2795775398857
"288",-70.8882770098854
"289",-0.98335872154054
"290",-61.9698219259896
"291",-47.1274441222377
"292",-32.0677993186558
"293",-28.2960443743907
"294",-43.3238580056923
"295",-48.8028300076691
"296",-15.6460376712382
"297",-18.1605448241441
"298",-32.0466505515532
"299",-36.0246012001364
"300",-42.3506224962249
"301",2.99473288822243
"302",14.8043663017717
"303",-29.7722649887623
"304",-18.85677833632
"305",6.12861624848125
"306",-5.8370319152274
"307",12.8004254998444
"308",21.2357941230344
"309",-4.60402458112311
"310",-37.2298349979415
"311",-24.5377900992051
"312",-26.1821638780359
"313",-7.07990810486375
"314",-71.0798274516085
"315",-61.8173202130161
"316",-23.1379406910039
"317",-20.509149973036
"318",13.8854560203587
"319",-16.042157107736
"320",-34.4145656498952
"321",-33.7696955181194
"322",-31.5055911804089
"323",-11.7815494003676
"324",4.07992522980051
"325",-40.3610645471272
"326",-37.9809827008661
"327",-49.4470138451674
"328",162.226303204092
"329",39.0672785456022
"330",25.0533473749259
"331",-31.8919391108476
"332",-14.3138958015335
"333",-12.2516789056268
"334",-11.1798461116597
"335",-57.9676148241459
"336",-26.5466513230947
"337",-41.6239457135058
"338",-34.1445910988532
"339",-11.7370808889992
"340",3.38935937284427
"341",29.3807172355307
"342",-26.048872365366
"343",-6.27445646991396
"344",-33.3755084218318
"345",99.1387465818879
"346",79.375722148616
"347",49.0956228284669
"348",94.6623713189397
"349",2.05314592583083
"350",42.2097248052561
