"","x"
"1",-16.9703678661331
"2",-33.5564258194095
"3",21.3645235296147
"4",35.6564464075701
"5",8.25748321339452
"6",12.9264437584582
"7",14.5291944675696
"8",1.13263799951118
"9",-24.192934492452
"10",-21.2278467833344
"11",0.379213311584266
"12",-6.84770880188693
"13",3.92183421701493
"14",19.5939528838796
"15",20.0179114346004
"16",46.0315517996498
"17",-3.34714785939104
"18",4.54233865552013
"19",15.3188493194587
"20",16.2350026767121
"21",3.90900303102272
"22",-9.0544018263224
"23",-37.671596510747
"24",56.2898568902585
"25",26.4756231335918
"26",76.8272434298209
"27",9.38776426601523
"28",1.44167105972173
"29",34.3218083799706
"30",87.8182596850324
"31",22.9472943337066
"32",24.0893524059581
"33",12.296158536999
"34",38.2348216651568
"35",44.3426530723647
"36",21.8904640455457
"37",-21.8541995367897
"38",-4.81814501261138
"39",7.78269072805747
"40",6.73425013979987
"41",4.71065787681616
"42",20.2283549641134
"43",37.6805790074295
"44",13.337586631076
"45",40.9961809274449
"46",4.24126422278047
"47",-3.05695002776881
"48",14.5248873230709
"49",-9.72205370817913
"50",-5.66631288952636
"51",49.1011089746201
"52",3.77108941375135
"53",7.7300406488372
"54",-1.42748749862649
"55",-17.0414875824161
"56",-2.07837027959592
"57",-10.9177966409652
"58",11.2750409084913
"59",-25.0673122706739
"60",-6.39707201881548
"61",-3.45346738282704
"62",-6.35144922023904
"63",2.53191998721223
"64",2.99534575020572
"65",-26.669139129345
"66",-12.6656939709378
"67",11.0309356415914
"68",-2.36872798578218
"69",31.5559601946001
"70",23.0225792896063
"71",2.20886751354232
"72",24.6845487159313
"73",-1.94111405702117
"74",-7.81613686085641
"75",3.07788308811137
"76",-3.62580611028991
"77",-10.3024659902704
"78",4.42806007885674
"79",-15.5049020129389
"80",-1.78492867332948
"81",-16.4193886216872
"82",-5.11282271600812
"83",1.16101018630319
"84",-46.6071199707893
"85",-36.1343294165366
"86",-43.0937840108309
"87",20.6183272355874
"88",3.12178122815362
"89",6.86350323539691
"90",-15.4778349471812
"91",16.0926003490673
"92",32.937580095543
"93",5.47052230667449
"94",1.50697177884559
"95",7.80840353293607
"96",-8.21417553994617
"97",-1.73565665524801
"98",13.6749435158211
"99",11.147238921583
"100",-11.0918366780666
"101",-9.84837703385668
"102",0.324801836949938
