"","x"
"1",-1.71712880555333
"2",2.53318771555101
"3",1.27811503494938
"4",-0.781417691133267
"5",-0.229101268068344
"6",-3.89033714978868
"7",0.702781829260926
"8",-4.75080002362485
"9",6.27466072679041
"10",0.278991194165672
"11",0.863781709632305
"12",1.96057236827308
"13",3.09383890172
"14",2.81135077975471
"15",5.10090240054697
"16",0.958285644018369
"17",3.17976124814757
"18",7.44546927429894
"19",3.47780113728704
"20",2.28074108553202
"21",2.21116775139497
"22",-0.259302502256127
"23",-1.54267993832383
"24",0.442254158541699
"25",2.14072868746365
"26",0.73208421080676
"27",1.67514549647605
"28",0.886662381872766
"29",-0.468057114853083
"30",1.76042784693495
"31",0.471287681093733
"32",0.0710296227817957
"33",0.819083634192992
"34",0.6707920848816
"35",1.43240294903223
"36",4.84193655420217
"37",-3.311785485249
"38",0.47483220747672
"39",0.534626898392903
"40",-0.181312869767593
"41",-0.67086950018205
"42",-0.34976196562289
"43",-2.50008204624759
"44",0.887138973384801
"45",-2.4478550184746
"46",-0.83560427798513
"47",-3.75751168537916
"48",-0.759297495527035
"49",-2.60628970230543
"50",3.21055885938088
"51",-2.57639810815349
"52",-0.577187383881108
"53",-6.04800384773807
"54",-0.383222043243252
"55",-0.775180896185208
"56",-0.772648128787971
"57",-3.88307943313897
"58",-3.57409550181551
"59",-2.47578553844795
"60",-0.238442803015045
"61",3.6057958640652
"62",1.02052023943212
"63",-1.70631655889766
"64",-1.62478601615759
"65",1.75141791351177
"66",0.587468301657817
"67",0.137502414553309
"68",-2.02511996673399
"69",-2.33290162926598
"70",-1.24962763840721
"71",-0.567935625923832
"72",-2.50119003615769
"73",-0.924507076564204
"74",-0.783129418865533
"75",-0.528288086045753
"76",0.798514402351428
"77",-4.2622894344408
"78",-5.25244516424343
"79",-0.249373970333815
"80",-0.885451563923569
"81",0.953644781534508
"82",-4.70836932564228
"83",-9.14322175766205
"84",-0.396629986722282
"85",-2.05696611921549
"86",-1.82796727907432
"87",-1.15055223601021
"88",-1.10540823703899
"89",1.1268067373368
"90",-2.49093698568595
"91",3.21690077612716
"92",-4.78812158375157
"93",0.625750909487149
"94",-0.705615668932455
"95",-2.06996748627616
"96",-1.65506911284927
"97",4.29245506364502
"98",-0.209907995560052
"99",-5.21426923448157
"100",2.90523352802582
"101",0.464386674837009
"102",0.864710313300079
"103",-1.93418799634693
"104",0.0198870833971414
"105",-1.44757576362329
"106",-3.6451655854649
"107",0.0717196161389362
"108",2.03709013097344
"109",0.840427782227696
"110",0.809609973704271
"111",2.86334081794293
"112",5.10236022185549
"113",38.6277758931446
"114",0.869719221556773
"115",0.353242007543642
"116",0.394875590193594
"117",2.50385187567821
"118",6.43175259220189
"119",1.40028820305927
"120",-5.51415990688761
"121",1.68328585702414
"122",3.64421895975096
"123",-0.238632638622748
"124",-1.87728551480545
"125",-3.01910167611697
"126",0.472267313191982
"127",-6.99701689995094
"128",2.40689185858761
"129",2.02322875123174
"130",1.87918794550019
"131",1.97502334590514
"132",-1.25030859718953
"133",-2.72538175041174
"134",-5.24790573902197
"135",-6.83532780633835
"136",-4.75884378109265
"137",-0.0199781539620609
"138",-0.66336670788414
"139",-0.432144556598733
"140",-4.49765708202028
"141",-3.30961814909817
"142",-0.716938236953585
"143",-4.98321083434691
"144",-1.19244407169098
"145",0.279836084953184
"146",-1.60059011904643
"147",-0.341198985972095
"148",-4.20776254976129
"149",0.23101191291719
"150",0.290831371778515
"151",-5.36072869060581
"152",-3.12865675193161
"153",-4.39919150247668
"154",-0.179286197133184
"155",2.31217103612588
"156",-1.56894308734553
"157",-5.27724304188142
"158",-3.24594476880645
"159",-2.04427071610089
"160",-1.4487422768134
"161",-0.919071183461043
"162",-0.293466279086538
"163",-1.09588216951097
"164",1.31705284972058
"165",1.04615204435908
"166",2.0375473249287
"167",1.41155057135832
"168",-0.93576900443285
"169",-0.976688088917243
"170",-2.00058861648793
"171",0.345647861115963
"172",-2.73772618979786
"173",-4.45874085802158
"174",0.66400322091507
"175",-3.09207238973936
"176",-1.01936796414646
"177",-0.28460494585702
"178",-2.72641888314745
"179",-0.285549716097542
"180",0.631566070684967
"181",-1.62466764437132
"182",-1.44805155542569
"183",-0.818435562649076
"184",-1.51224631088692
"185",-0.851317771822592
"186",3.88552306123061
"187",-2.61343773232065
"188",-3.45549737331121
"189",5.99418679302697
"190",0.512925523508156
"191",1.34949423855888
"192",-2.1198721912453
"193",0.899486547574105
"194",1.53459737136591
"195",2.43563973772059
"196",0.635157515452034
"197",-1.7704958744237
"198",-0.0523868571968817
"199",0.699747551632871
"200",-4.84134773091904
"201",-1.84658219307823
"202",3.61185184625504
"203",-1.91079838203171
"204",-0.990637258400145
"205",-1.32028806176699
"206",0.961281193132745
"207",4.79506377433703
"208",3.52882124066626
"209",-1.84484707608991
"210",1.39565447414536
"211",2.58423693930491
"212",1.75568647978899
"213",11.1483759768475
"214",0.0743203857242798
"215",0.487550455122328
"216",-1.23697849388573
"217",-0.133640309901053
"218",-1.88605528771665
"219",-2.86471885368938
"220",-2.83221655674537
"221",1.93912253425676
"222",0.919848896527532
"223",-1.65103651052252
"224",2.1213124935592
"225",-0.0966609410339894
"226",4.69199290186556
"227",3.97183217292506
"228",0.0599005514293096
"229",1.90107279848164
"230",9.80834106017579
"231",1.8618270081393
"232",5.78676448407407
"233",5.36431402077401
"234",2.79393615224896
"235",5.24507227582694
"236",6.21977011619942
"237",1.02563078867721
"238",0.940548175831334
"239",2.21358189602863
"240",0.562616538471856
"241",-1.73273366128668
"242",0.801665385431134
"243",-1.8454547369987
"244",4.48211822090058
"245",-0.0518626821654871
"246",1.04165239695672
"247",6.9319628077066
"248",-2.63441822698151
"249",0.932706857670496
"250",2.01067112792045
"251",-0.383262473010733
"252",1.83814515196477
"253",6.65733750055561
"254",-1.9259922184857
"255",3.25260412254017
"256",0.553688819545746
"257",-1.90861988518469
"258",-1.85764932092558
"259",1.06387170727601
"260",-4.44690468565289
"261",-2.03900878562044
"262",-1.43717635310341
"263",-2.59434829960444
"264",2.26362986786469
"265",-0.636293509462161
"266",-0.456693809127164
"267",-1.82973695910682
"268",-0.776892939870159
"269",1.16670346369571
"270",2.10041567315288
"271",3.96613228640134
"272",1.35889118601377
"273",-2.86468141125211
"274",5.44251003749902
"275",-0.305612192970965
"276",2.22027697279289
"277",-3.68763231019762
"278",-4.56241463207454
"279",-1.59905478766095
"280",-3.76601239053372
"281",-1.96837302330408
"282",1.41696259547077
"283",-5.08824650617146
"284",-0.398410859288431
"285",0.214407724183027
"286",-1.82841986559587
"287",2.80946653330066
"288",-5.2186825780733
"289",-2.95707313044798
"290",2.40334381661375
"291",-1.15508896335536
"292",-1.01295540297908
"293",-3.1056633348229
"294",0.133624284426245
"295",-2.54689877694483
"296",-1.80139439003539
"297",-3.13240508459469
"298",2.54449436524418
"299",-3.24133913882508
"300",-0.746510344918025
"301",1.38282609498856
"302",-0.213648814185136
"303",-2.19538936504207
"304",-1.58636537681208
"305",0.0445100132204876
"306",0.643602082078913
"307",-4.96850608305726
"308",0.0628483342600754
"309",1.77179525861023
"310",-1.3178245332426
"311",-1.16828821179181
"312",-0.783473040644593
"313",-1.4427893778851
"314",2.71568044185663
"315",1.23807691274474
"316",-2.47351021049838
"317",1.42500259674982
"318",4.98742324332733
"319",0.111772239203544
"320",1.84229755745372
"321",5.31371411471693
"322",-1.66319773991561
"323",-3.0118274641067
"324",-2.86965433948911
"325",0.988303876175135
"326",-0.0125171439233549
"327",-0.364326997424858
"328",2.36613579353977
"329",1.33014275478619
"330",1.60937803803022
"331",-0.791624942824699
"332",1.73682030623808
"333",1.46960903385762
"334",-0.552565942264706
"335",2.40698325726646
"336",0.902932814000254
"337",19.7196048211121
"338",25.8639758147027
"339",1.99677088298003
"340",2.28918660801185
"341",0.784898314372184
"342",4.47827551902604
"343",8.60917729361832
"344",0.378794306547742
"345",-5.75075691022328
"346",1.83407357183235
"347",2.80991651607839
"348",7.79083647875915
"349",0.637161778810304
"350",-2.14147283881129
"351",-6.09943621172302
"352",0.855011487239584
"353",2.10340754622463
"354",-0.348882818001792
"355",4.33385780292124
"356",-1.89820688649085
"357",-0.629482759911416
"358",-2.63470265819301
"359",-2.63867985895561
"360",0.612951857352872
"361",-2.19908222969719
"362",-0.697254754212925
"363",-1.21612923418004
"364",-3.08763964301285
"365",1.46863527950367
"366",0.178052586423707
"367",-3.59896290706098
"368",-2.61227822238387
"369",-2.88879012838861
"370",1.96946167896379
"371",-0.254013247769491
"372",2.84232701426845
"373",-3.2967535556445
"374",-2.78710877989563
"375",2.06186760928353
"376",0.510990585607359
"377",-0.887096669822508
"378",1.2848152473182
"379",-0.248758820988256
"380",-1.68468979767343
"381",2.1790560219205
"382",0.14546923452237
"383",-2.3907560624556
"384",-0.769880790808713
"385",-0.104893001531842
"386",-0.847856593638746
"387",2.3132794300982
"388",0.144823919629784
"389",4.3268869659196
"390",-0.77048480311508
"391",-1.60291182282079
"392",-0.239551905292844
"393",-0.219687564374579
"394",0.677346122718081
"395",2.28510095826819
"396",-4.73357735231613
"397",0.177634288810634
"398",-1.55983872658178
"399",0.302835350077513
"400",2.43789107137585
"401",1.54286469220725
"402",-9.42879194312941
"403",5.59920592101007
"404",1.21109328986593
"405",2.88093802514369
"406",1.41563635965028
"407",0.0729774773113832
"408",-0.816713739796639
"409",-1.26023076305495
"410",-2.34315340775471
"411",-0.622115865072754
"412",-0.96975835755945
"413",2.24551181447349
"414",-1.34021011218984
"415",-1.88647122716482
"416",8.21584259350476
"417",8.33633376944457
"418",5.54504063532868
"419",4.48809264440487
"420",3.32816335886739
"421",1.52896956940049
"422",-1.74637054818694
"423",4.80507432051262
"424",-6.37100445356198
"425",-1.9057967608237
"426",1.03451876855689
"427",0.46794416652193
"428",-0.676319924708154
"429",1.770728259314
"430",3.50887062396963
"431",-1.38738919184727
"432",1.55003597716373
"433",1.71678730956037
"434",-1.21581752971209
"435",-1.86969220160692
"436",1.01253290862457
"437",-4.85485576538317
"438",-0.000785095478049946
"439",-1.46919278683762
"440",-1.34636289715963
"441",-4.00455364004689
"442",-1.07551374167958
"443",0.621316369268859
"444",0.515494013430523
"445",1.76798111230044
"446",-2.07831860495653
"447",-2.68311662441394
"448",-2.4156976730921
"449",-0.636559964537516
"450",0.463856523969048
"451",-2.69533513742214
"452",-0.151105130183897
"453",0.42028487621108
"454",-1.8311413773596
"455",-0.804657636155089
"456",0.045000054623566
"457",-2.02640624604865
"458",-3.70916058809521
"459",-2.86424049454395
"460",-5.3569177178873
"461",0.349248407956841
"462",-1.74429952711518
"463",-4.47976353687903
"464",1.97898925796424
"465",0.513434530962416
"466",-3.6633034648551
"467",-0.814809884420483
"468",-3.8659862015502
"469",0.00930611610270748
"470",-3.79549650367886
"471",-3.25480083347496
"472",-0.119162652636543
"473",-0.111593337210816
"474",3.35766591658283
"475",-0.957193493046938
"476",-0.812734451946131
"477",-0.687809371566559
"478",-8.52525735199326
"479",-3.8216487512217
"480",-1.5068408716692
"481",1.78633908951194
"482",2.48576433947111
"483",0.696342480926988
"484",6.34528018599302
"485",1.4158214096997
"486",-2.53179967474524
"487",-3.52558865463574
"488",-0.430755449474856
"489",1.70699156431009
"490",-0.574455034990553
"491",3.13058991469356
"492",4.11179078164327
"493",-6.50491511340942
"494",-4.43147745614665
"495",1.58457379552085
"496",0.639927508091247
"497",0.123628462966133
"498",-1.25845427681053
"499",8.52794500479152
"500",23.3479460741193
"501",26.2335446048529
"502",1.71432577704892
"503",-0.175232461872613
"504",4.1907933486436
"505",1.46516298954085
"506",0.680719075279996
"507",-2.8299296080147
"508",-0.418583086560036
"509",0.655049646672687
"510",2.22716662869714
"511",3.77381232975818
"512",2.14295446034076
"513",-0.841996716871327
"514",3.20762911901722
"515",-3.2953516144802
"516",1.92615162454685
"517",-0.665269190361358
"518",-2.18821051346663
"519",0.750017363134718
"520",-0.359898190512741
"521",-4.95103809932483
"522",-2.75374770614827
"523",-0.406946303091721
"524",0.829918817443443
"525",-1.06415427835856
"526",0.686385701535886
"527",0.91445557092335
"528",3.77936455756356
"529",-0.947681626634767
"530",-2.44743924214434
"531",-3.84678764297117
"532",1.49563442928322
"533",0.779962767287461
"534",-1.42714972242862
