"","x"
"1",-12.9893105504329
"2",-0.997934446192161
"3",10.1031562902744
"4",25.2001054227211
"5",22.2458651341651
"6",11.7863856584832
"7",1.71088659108518
"8",17.1329326686583
"9",18.5675118561812
"10",3.21229198240339
"11",10.9601111738392
"12",16.6300542967458
"13",-10.5207495297397
"14",-10.6051549173899
"15",15.9904650970545
"16",4.98871525120247
"17",-13.0363284985251
"18",12.8705259741816
"19",29.0245913122409
"20",36.0402691587067
"21",18.3164114300364
"22",5.06956255441148
"23",26.5617186597416
"24",22.4725996522901
"25",5.47046356107347
"26",25.992176779338
"27",25.2900658107855
"28",40.6216069680669
"29",33.8424018385504
"30",22.4716893291
"31",17.1651002894306
"32",22.1203394394527
"33",-1.72388431556081
"34",-5.9656939003538
"35",3.44521303253629
"36",-8.0012575795022
"37",-4.28522501598425
"38",28.5664773398733
"39",-2.13092797043294
"40",-0.753621107872164
"41",-0.484702721652951
"42",-11.0670751269453
"43",2.34338362091274
"44",4.81956762685841
"45",-3.57891299089706
"46",-2.13206667937074
"47",-10.7791930119137
"48",4.45275306979695
"49",-1.32471112148459
"50",-9.32112778706293
"51",-16.5579052829595
"52",6.25545040252658
"53",0.535296710538844
"54",8.36814007116417
"55",-6.65138999951433
"56",-4.19739343136565
"57",9.97075753375455
"58",-3.36531222210816
"59",-16.8520309146464
"60",-22.8434578983357
"61",-0.887312327668425
"62",2.52045787660956
"63",4.04103231066857
"64",-5.99344980175219
"65",2.47175246498103
"66",-25.2002355835303
"67",10.3689043878139
"68",-19.5716226203057
"69",-9.13623653079539
"70",-2.30722772475853
"71",10.2101339628551
"72",6.95426782509175
"73",35.8752212195157
"74",5.90777746076235
"75",8.17320482736183
"76",11.8992997776911
"77",24.1274550411176
"78",-19.3674955758088
"79",-9.40824771460444
"80",-8.2051941835352
"81",7.58845863474497
"82",-12.0579280739246
"83",-17.2930335988016
"84",-30.3471982742312
"85",-3.69249530885855
"86",-11.7988941494616
"87",-15.3328876103181
"88",4.92148071948316
"89",-7.22005618389021
"90",-5.50633160242903
"91",4.96334269874428
"92",10.4070063021033
"93",7.16255056062945
"94",-16.2703094266077
"95",-21.4736630361025
"96",7.53290206169603
"97",0.899028881232375
"98",-8.73480907275531
"99",-20.6838809024282
"100",-0.386033563689487
"101",-4.9916729909671
"102",-1.49390748748795
"103",4.04269619935322
"104",-0.340650688288207
"105",-15.8146935603497
"106",-22.3988848568644
"107",-21.71606308059
"108",-11.2222634232239
"109",-9.28744829876625
"110",-11.0112428021558
"111",-10.5502420609383
"112",11.8814166552513
"113",32.8527559204478
"114",16.8046906008773
"115",31.1698572409516
"116",2.77770430446602
"117",1.44776069258528
"118",3.23309891692108
"119",4.54285241032101
"120",24.4373705101473
"121",18.1084285148989
"122",26.0331839526114
"123",-7.89619260006548
"124",16.8804014794435
"125",21.7024586229341
"126",3.39042909408855
"127",-14.2221525623312
"128",-24.157437426254
"129",-34.8707449947198
"130",-17.5864650360011
"131",-28.8105103511775
"132",-17.925350541315
"133",-15.9374979491004
"134",-10.9833716220122
"135",-15.0876335674832
"136",-17.336916614052
"137",6.92561194455244
"138",-1.20172662046632
"139",-2.65684314575078
"140",-9.69403663568827
"141",-17.809383895115
"142",9.80815015043365
"143",-10.0061851415387
"144",-12.5904375832096
"145",-4.51770136322423
"146",-28.3732840842786
"147",-9.74592172837211
"148",-22.3681140894575
"149",-7.58266770024544
"150",-8.61640938408298
"151",-13.0535222161424
"152",-26.3494236918061
"153",-19.0937963029237
"154",-9.49243991910034
"155",-10.6682801698459
"156",-9.48417396211318
"157",-16.654950330211
"158",-13.2918385116358
"159",-7.88740085353427
"160",-7.51188780976125
"161",-12.3282902353784
"162",-2.7716645392256
"163",-26.5193112430441
"164",6.41003596477429
"165",12.9296809305941
"166",20.126690053887
"167",14.4510452810119
"168",6.41866581157513
"169",6.81258111349413
"170",-6.18466230193548
"171",-2.84550292914047
"172",-1.04530166313338
"173",-15.7279679998895
"174",5.58048864115544
"175",-1.56451359147525
"176",7.5937240967849
"177",8.48197341026962
"178",2.17447979710145
"179",2.45061188578065
"180",8.71540556956298
"181",-7.01433392842929
"182",-8.45562292008723
"183",6.07801368635637
"184",8.38967821617874
"185",1.80742574229819
"186",5.73220396905476
"187",-6.99871048614472
"188",15.5170233844752
"189",20.310127960251
"190",0.151467209881368
"191",5.64625491412394
"192",-10.1836234248635
"193",-23.9459360408991
"194",-13.2352340367737
"195",-7.98070071849817
"196",1.82970735949344
"197",-6.77704475050786
"198",-17.9441419479714
"199",-4.81959441022842
"200",15.3805387462755
"201",22.0340777539987
"202",-6.53982494153819
"203",-24.8374165439538
"204",-7.6784407241458
"205",-0.234755424929986
"206",-0.937163290685213
"207",-20.5502191354316
"208",9.30633237712805
"209",-1.72477688633681
"210",2.66368240373836
"211",-1.04035839416388
"212",-6.57336173665473
"213",2.23830872133193
"214",12.2403185771098
"215",-26.2686964709361
"216",-2.39376112204607
"217",17.3867909516471
"218",5.54825482964189
"219",13.5024607010262
"220",14.0962249671115
"221",1.10356691833363
"222",-0.48216448225218
"223",-4.59839304089601
"224",-2.55366573246532
"225",-18.9431902352522
"226",-8.80304098229848
"227",-14.5912609935421
"228",17.2915740818332
"229",3.38698519022672
"230",7.12385868603303
"231",-9.39216160929679
"232",-17.0724781223118
"233",-4.25373034852601
"234",-10.7678750953892
"235",-7.38876046468131
"236",-0.747679370086409
"237",11.8572805868874
"238",-12.1250675521242
"239",1.12047658251561
"240",-6.16486261501323
"241",-2.25033742391008
"242",-25.2114105156808
"243",3.95643597084376
"244",-34.0621159795827
"245",-4.06192862717238
"246",12.534115836011
"247",-7.46444468066571
"248",1.80449204266945
"249",-4.16943889266114
"250",-7.39748515714885
"251",0.31873611580837
"252",-0.59249233704908
"253",7.62100402176397
"254",8.16632572270416
"255",1.80208609639987
"256",-0.0441191893125037
"257",-5.809787933656
"258",3.33171362219969
"259",3.63514321503412
"260",-5.67548946991789
"261",5.11580203060286
"262",17.5084395954895
"263",18.1137258672534
"264",4.18269484093236
"265",2.47596720928837
"266",0.809660503835829
"267",-9.29316951611319
"268",-2.23819848672585
"269",-6.49656077657885
"270",-14.6798968609748
"271",-4.56908390311656
"272",10.972924388044
"273",-20.6125496010323
"274",-0.646760510584457
"275",-13.9080060445624
"276",-18.6016965671672
"277",12.3050444038988
"278",4.72706292285964
"279",-2.2393413311331
"280",3.48930371984008
"281",10.8836531649466
"282",9.47248230754219
"283",5.57434370847221
"284",-10.2325417781932
"285",-0.13653919953056
"286",-7.91997211753423
"287",17.5273051463461
"288",-5.23393737767847
"289",-17.8756127601793
"290",-3.34201965016234
"291",-14.0361027860359
"292",-22.4863476055069
"293",-22.6977048916738
"294",-26.4012306497286
"295",-27.9294784143803
"296",2.94399025371708
"297",-8.06248602153655
"298",-14.7941346187386
"299",-22.2073336650954
"300",-17.8151280823996
"301",-7.51533494450261
"302",-6.52985477798379
"303",-4.19378461675527
"304",-5.25554489954407
"305",13.6513022272625
"306",19.2550346200703
"307",1.72219881213783
"308",1.44660372524253
"309",8.31061429235109
"310",-3.4677710062675
"311",3.75892331111262
"312",-1.34079918321204
"313",-2.82001143397957
"314",2.69592916226767
"315",3.37855357899273
"316",-5.06923878101394
"317",-5.67651429383326
"318",-7.73822850132514
"319",-8.03449869293043
"320",-12.1554324941905
"321",-6.95743566211478
"322",-10.4652628075437
"323",16.8475179847153
"324",12.8954264501397
"325",-13.1190999913646
"326",-4.34718399309072
"327",0.266351001013192
"328",4.51575092348428
"329",8.32937140360055
"330",-1.40701171359159
"331",7.87837336825375
"332",16.1587057279294
"333",-3.11136736018862
"334",10.8884852962364
"335",14.1205110282285
"336",-6.45124732377633
"337",-14.0830818945942
"338",-10.5159481136095
"339",-4.82540987618332
"340",5.19785136808174
"341",-0.754797754772845
"342",8.39488197309129
"343",20.1192339375238
"344",13.404745172609
"345",-9.42686723299862
"346",7.14688910896321
"347",8.7319076270801
"348",3.50144205125027
"349",4.23677870304488
"350",-10.5058580135588
"351",12.5830063004648
"352",5.68244832745908
"353",-1.32203022826234
"354",-3.23744246569942
"355",-11.9351808876948
"356",-11.2324300140638
"357",-8.72437869802916
"358",-9.69967261062209
"359",0.0428261075171363
"360",1.89529337557271
"361",-5.75744531630901
"362",-5.69982886200343
"363",-1.91785128449504
"364",9.50986620001333
"365",-3.21637162709033
"366",1.84914695057093
"367",-3.7951060926196
"368",-10.9740552395583
"369",5.87555634038761
"370",-4.2395686942941
"371",2.12494077985759
"372",-5.70046611016879
"373",11.5824257878002
"374",-1.29811144186492
"375",25.627084455277
"376",15.6656739250291
"377",9.82876555498854
"378",-7.47961996349807
"379",6.04480616830343
"380",20.4310692135815
"381",10.2938806028304
"382",2.22771335446088
"383",7.11445504969867
"384",18.042365631632
"385",26.9316345336274
"386",18.7415878982643
"387",-4.75490046502169
"388",13.0930119967071
"389",19.2743373090502
"390",-1.15935092492487
"391",6.15843570089773
"392",1.04785541531788
"393",8.74562170415411
"394",4.66281865968962
"395",9.24773011116352
"396",4.91057361579654
"397",32.4448533655215
"398",18.3050911942132
"399",37.7366290717987
"400",42.7527376552657
"401",16.3195068328811
"402",18.5800811624986
"403",2.23505279287401
"404",3.88892130121238
"405",-13.1515917937217
"406",-0.593949900399942
"407",-13.0879049089224
"408",21.7631563854233
"409",15.0585076760952
"410",32.0855800349655
"411",13.2218588207862
"412",34.5839137863496
"413",11.7201653059131
"414",9.20061036119238
"415",7.54576706233937
"416",3.07735898224358
"417",18.1963522702892
"418",7.548519137795
"419",13.7178362727274
"420",11.725101305546
"421",2.23763307819861
"422",5.48606759069948
"423",15.730182924971
"424",-3.49929942229387
"425",23.9065664089794
"426",-2.64338944922834
