"","x"
"1",5.24511317442542
"2",2.20106054489451
"3",-3.48617095313648
"4",18.6213275403732
"5",4.26699399806414
"6",0.834922048541272
"7",0.885063467844887
"8",-4.66491287271697
"9",-0.236999494736223
"10",-3.34205070810217
"11",-1.01588536712475
"12",0.754715377740975
"13",3.31256262134477
"14",1.61007948850704
"15",1.88927547561223
"16",4.39665880705996
"17",-5.3663954589043
"18",-4.4539835906131
"19",0.115572158443944
"20",4.44317061375175
"21",2.55052258753204
"22",5.04521559426106
"23",0.40877116088553
"24",-2.85845432084639
"25",2.96381348667557
"26",1.57550035869875
"27",1.50420893152075
"28",1.95164749275219
"29",2.15013903305033
"30",2.41220907610824
"31",-5.0723739962349
"32",0.971184748188692
"33",2.15252011755886
"34",-1.00939740978269
"35",2.1883858778025
"36",-1.25007303091706
"37",-2.63765274225251
"38",33.3725097641768
"39",3.08286982002068
"40",4.34327891854871
"41",-0.783745136764423
"42",-0.146990454062115
"43",2.45234665382668
"44",3.58777697522535
"45",-5.43155889995422
"46",1.64007277657007
"47",-0.341525940193798
"48",0.437256695100254
"49",-1.37952582264864
"50",-4.32473600146634
"51",1.38475183693598
"52",2.7151022003466
"53",0.193965333975419
"54",-0.0351655312084209
"55",-0.214623836804431
"56",0.855338929265619
"57",-1.94731702585145
"58",-0.0168212607641594
"59",-8.94707695346141
"60",-5.47196315020747
"61",-1.48594191263693
"62",0.17397947804126
"63",-0.201076611435625
"64",-3.80049588899632
"65",-0.709104683600446
"66",-2.90308878871593
"67",-0.759179496028424
"68",-5.5560600025891
"69",-1.94590357078085
"70",-1.59739904226625
"71",14.5695222340145
"72",-1.6463900959351
"73",-2.20796878448065
"74",-0.750779802651786
"75",-1.56885354541439
"76",-0.862060236635141
"77",-1.05887454342614
"78",-0.931804640227452
"79",-0.225176447459679
"80",0.28301292353765
"81",-0.213953078565642
"82",-2.64831909515404
"83",-4.12028063952657
"84",-1.6976885183555
"85",-8.41813479292963
"86",-5.6041388020465
"87",1.96778270070086
"88",2.7552886025543
"89",-1.96379607836755
"90",-1.03780311366725
"91",3.38597721777639
"92",0.177711517850116
"93",1.62748357028365
"94",-4.05515088328096
"95",-1.21416511843856
"96",17.7926072562782
"97",11.3824535552295
"98",-2.7798942295558
"99",-0.606112172614667
"100",4.00754165600813
"101",-1.00731005540781
"102",-1.00006756688964
"103",-5.78657562879532
"104",-0.722830189427458
"105",2.73802044435158
"106",-2.95595623740642
"107",1.38742220625563
"108",1.6165516082367
"109",-0.569112089048692
"110",-3.25903183428253
"111",-2.5079048049004
"112",-3.39982063801533
"113",6.49628059161328
"114",0.561838925087523
"115",1.74425155680487
"116",0.794312739197669
"117",-1.3943298121395
"118",-2.67400383578365
"119",-1.19753190870095
"120",-4.14708449170515
"121",-4.03366970652677
"122",0.625378069827933
"123",-1.48297197023077
