"","x"
"1",-1.80927407789281
"2",-1.86721351860302
"3",-0.833960658037105
"4",1.82636005572146
"5",-0.769164171486119
"6",-1.41418085573711
"7",-1.40794522081961
"8",0.486646768026795
"9",6.0395605990081
"10",0.223067824715319
"11",-3.39246473842719
"12",1.45462257643015
"13",-0.15519696649326
"14",2.32182751899781
"15",0.605235177444921
"16",0.0471504362917017
"17",-0.150859806284341
"18",-2.54732323087179
"19",3.17606798799412
"20",4.10537014281285
"21",-1.15235333274514
"22",-0.292069527913958
"23",1.28804565217001
"24",3.18426118065184
"25",1.39718805226193
"26",1.70959395783506
"27",1.78671884866873
"28",-3.5734863478204
"29",-3.15195751524991
"30",-3.69164556940461
"31",-2.80579626660975
"32",-0.432947879630798
"33",-4.9673410992081
"34",-1.39780832960008
"35",-0.709021424608239
"36",1.11318825143691
"37",-2.21288507911176
"38",-0.4130306699225
"39",0.0207112537145697
"40",-1.96607032866769
"41",0.0813315358431659
"42",0.498104010959713
"43",-0.659324020506048
"44",-0.239993945348097
"45",-3.84505534363031
"46",-3.16591114175727
"47",0.789085381589044
"48",-2.03817723201071
"49",1.46449395439696
"50",0.391956524745552
"51",-2.12691744512094
"52",-0.849103331319462
"53",-2.9773201814887
"54",-7.44644683750242
"55",-6.7993454949345
"56",-6.31070044287959
"57",-8.12552869805264
"58",-2.41788752708053
"59",-1.43301047021267
"60",-2.0188439509808
"61",0.435511422687307
"62",0.472126227604218
"63",0.578224981505634
"64",2.1187273326398
"65",2.33157815266609
"66",-0.524564324898134
"67",2.04505725083561
"68",-1.18618145356721
"69",0.72721425041913
"70",2.50274349776574
"71",0.229035882030832
"72",-2.33236082353622
"73",2.77171782037227
"74",-1.08470297822723
"75",3.52063344875895
"76",1.13040779003401
"77",-3.14744036756179
"78",2.7259715517853
"79",0.292016852551166
"80",2.72067807120307
"81",9.79857307805818
"82",10.4894357273763
"83",2.17707541237291
"84",10.9310271760724
"85",7.68650357046808
"86",6.77174056865887
"87",7.35405726797589
"88",7.09491563665794
"89",2.40214020256058
"90",6.7709520402773
"91",3.99100033870544
"92",4.94549145241764
"93",8.21415457485604
"94",0.589721120481618
"95",-2.0679347111889
"96",1.48647885530638
"97",4.78116446834385
"98",-0.674052374167519
"99",-0.462601791790758
"100",4.20666914126691
"101",2.50331283017744
"102",4.10458166124197
"103",4.71701878000145
"104",4.83323689275734
"105",8.80744867016044
"106",1.80422535062256
"107",0.0348632524394032
"108",3.66682160143714
"109",2.36746647676928
"110",0.486769689808153
"111",0.311710567988119
"112",0.869682261569317
"113",2.99277708805662
"114",-1.51157352497439
"115",-2.19603118332805
"116",-0.465812519691783
"117",-2.1392575200832
"118",-1.76088278019379
"119",-6.44844371072832
"120",0.799162167247549
"121",-0.328714637128444
"122",0.292529889872937
"123",-3.74684446327335
"124",-0.79130184131512
"125",1.22967409777466
"126",1.04268356625223
"127",-2.00801042659652
"128",1.36050988837061
"129",0.654466824869078
"130",-0.272556016411957
"131",0.571391480936898
"132",-4.03371919401065
"133",1.33072422581976
"134",-1.04522732751934
"135",-0.174110092519832
"136",-0.371569973116224
"137",3.38031179994396
"138",0.691537611085283
"139",1.55862960543861
"140",-0.0608538678850596
"141",0.672737460046312
"142",-0.811490468678147
"143",0.237354600636098
"144",0.0852388925766521
"145",0.0375631030043406
"146",-1.73405780583471
"147",-2.32730479941813
"148",-1.57305685941057
"149",-2.56240899759247
"150",-2.69543871478099
"151",-1.82798684037495
"152",-2.09591802276985
"153",0.440272569182897
"154",-3.23564814014584
"155",0.766381802705079
"156",-1.15890172161184
"157",-0.121046511434748
"158",-3.26101159804835
"159",0.00975873774683134
"160",-2.105548608124
"161",2.0120430389203
"162",-1.67457387382023
"163",0.239328301056531
"164",-0.299323229507714
"165",0.929770420514694
"166",0.191087261538775
"167",-0.0971719159368352
"168",-0.0222678195598345
"169",-4.68984390793086
